method,split,morphology,task,seed,episodes,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,5,96,0.989583,0.989583,0.144029,0.999468,0.067616,0.989583,0.000000,0.010417,0.008579,0.000000,0.001565
oracle_failure_family,nominal_morphology,aerial_manipulator,precision_contact_manipulation,6,96,1.000000,1.000000,0.151061,1.000000,0.067616,0.989583,0.000000,0.000000,0.009723,0.000000,0.000135
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,0,96,0.989583,0.989583,0.143235,0.999468,0.067616,0.958333,0.000000,0.010417,0.007216,0.000000,0.002059
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,1,96,0.979167,0.979167,0.128495,0.998936,0.067616,1.000000,0.000000,0.000000,0.008212,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,2,96,1.000000,1.000000,0.155288,1.000000,0.067616,0.989583,0.000000,0.010417,0.007714,0.000000,0.001565
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,3,96,0.979167,0.979167,0.123273,0.998936,0.067616,0.968750,0.000000,0.000000,0.007714,0.000000,0.000344
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,4,96,0.979167,0.979167,0.123431,0.998936,0.067616,1.000000,0.000000,0.000000,0.007963,0.000000,0.000000
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,5,96,0.989583,0.989583,0.126791,0.999468,0.067616,0.979167,0.000000,0.000000,0.007465,0.000000,0.000376
oracle_failure_family,nominal_morphology,aerial_manipulator,disturbance_recovery,6,96,0.968750,0.968750,0.122579,0.998404,0.067616,0.989583,0.000000,0.000000,0.007714,0.000000,0.000212
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,0,96,0.989583,0.989583,0.135804,0.999382,0.066832,0.979167,0.000000,0.010417,0.008211,0.000000,0.001721
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,1,96,0.989583,0.989583,0.146835,0.999382,0.066832,0.989583,0.000000,0.000000,0.008724,0.000000,0.000106
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,2,96,0.968750,0.979167,0.123250,0.998764,0.066832,0.979167,0.000000,0.000000,0.008981,0.000000,0.000211
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,3,96,0.989583,0.989583,0.145630,0.999382,0.066832,0.979167,0.000000,0.010417,0.009751,0.000000,0.001695
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,4,96,0.968750,0.979167,0.130183,0.998764,0.066832,0.968750,0.000000,0.000000,0.007698,0.000000,0.000343
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,5,96,0.979167,0.979167,0.124848,0.998764,0.066832,1.000000,0.000000,0.000000,0.007698,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,tight_turn_navigation,6,96,0.979167,0.989583,0.141619,0.999382,0.066832,1.000000,0.000000,0.000000,0.008468,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,0,96,1.000000,1.000000,0.143257,1.000000,0.066832,1.000000,0.000000,0.000000,0.008975,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,1,96,0.979167,0.979167,0.130634,0.998764,0.066832,0.979167,0.000000,0.000000,0.009683,0.000000,0.000259
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,2,96,0.989583,0.989583,0.139082,0.999382,0.066832,0.989583,0.000000,0.000000,0.008266,0.000000,0.000106
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,3,96,0.968750,0.968750,0.124049,0.998146,0.066832,1.000000,0.000000,0.000000,0.007322,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,4,96,0.947917,0.968750,0.105382,0.998146,0.066832,0.989583,0.010417,0.000000,0.006141,0.000000,0.001796
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,5,96,0.989583,0.989583,0.140454,0.999382,0.066832,1.000000,0.000000,0.000000,0.008503,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,payload_transport,6,96,0.979167,0.979167,0.138152,0.998764,0.066832,0.968750,0.000000,0.000000,0.009211,0.000000,0.000317
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,0,96,0.979167,0.989583,0.131266,0.999382,0.066832,0.989583,0.000000,0.000000,0.007840,0.000000,0.000106
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,1,96,0.979167,0.989583,0.129389,0.999382,0.066832,0.958333,0.000000,0.000000,0.009357,0.000000,0.000448
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,2,96,0.968750,0.968750,0.119100,0.998146,0.066832,1.000000,0.000000,0.000000,0.007840,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,3,96,0.968750,0.968750,0.128241,0.998146,0.066832,1.000000,0.000000,0.000000,0.008851,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,4,96,0.979167,0.979167,0.129156,0.998764,0.066832,0.979167,0.000000,0.000000,0.007081,0.000000,0.000262
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,5,96,0.968750,0.979167,0.121808,0.998764,0.066832,0.989583,0.000000,0.000000,0.010621,0.000000,0.000131
oracle_failure_family,nominal_morphology,underwater_vehicle,gap_or_step_crossing,6,96,0.989583,0.989583,0.140912,0.999382,0.066832,0.979167,0.000000,0.010417,0.007587,0.000000,0.001761
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,0,96,0.958333,0.968750,0.108626,0.998146,0.066832,1.000000,0.000000,0.000000,0.009203,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,1,96,1.000000,1.000000,0.155280,1.000000,0.066832,0.989583,0.000000,0.000000,0.009203,0.000000,0.000106
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,2,96,0.979167,0.979167,0.133513,0.998764,0.066832,1.000000,0.000000,0.000000,0.008087,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,3,96,0.979167,0.989583,0.130590,0.999382,0.066832,1.000000,0.000000,0.000000,0.010318,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,4,96,1.000000,1.000000,0.143380,1.000000,0.066832,1.000000,0.000000,0.000000,0.010040,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,5,96,0.937500,0.937500,0.082020,0.996291,0.066832,1.000000,0.000000,0.000000,0.009203,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,precision_contact_manipulation,6,96,0.989583,1.000000,0.136853,1.000000,0.066832,0.989583,0.000000,0.000000,0.010597,0.000000,0.000134
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,0,96,0.979167,0.989583,0.136639,0.999382,0.066832,1.000000,0.000000,0.000000,0.006286,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,1,96,0.979167,0.989583,0.134480,0.999382,0.066832,1.000000,0.000000,0.000000,0.008220,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,2,96,0.968750,0.989583,0.123795,0.999382,0.066832,1.000000,0.000000,0.000000,0.008945,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,3,96,1.000000,1.000000,0.148633,1.000000,0.066832,1.000000,0.000000,0.000000,0.007011,0.000000,0.000000
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,4,96,0.958333,0.968750,0.111952,0.998146,0.066832,0.989583,0.000000,0.000000,0.006769,0.000000,0.000130
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,5,96,0.979167,0.979167,0.118757,0.998764,0.066832,0.958333,0.000000,0.010417,0.008703,0.000000,0.001954
oracle_failure_family,nominal_morphology,underwater_vehicle,disturbance_recovery,6,96,0.968750,0.989583,0.124134,0.999382,0.066832,1.000000,0.000000,0.000000,0.008461,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,0,96,0.968750,0.979167,0.121660,0.999228,0.068160,0.979167,0.000000,0.010417,0.008915,0.000000,0.002227
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,1,96,0.989583,0.989583,0.142077,0.999614,0.068160,0.979167,0.000000,0.000000,0.007132,0.000000,0.000748
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,2,96,0.989583,0.989583,0.142302,0.999614,0.068160,0.979167,0.000000,0.000000,0.007387,0.000000,0.000520
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,3,96,0.989583,0.989583,0.143640,0.999614,0.068160,1.000000,0.000000,0.000000,0.009424,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,4,96,0.979167,0.979167,0.126749,0.999228,0.068160,0.989583,0.000000,0.000000,0.005349,0.000000,0.000484
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,5,96,0.989583,0.989583,0.140419,0.999614,0.068160,0.989583,0.000000,0.010417,0.007896,0.000000,0.001565
oracle_failure_family,payload_shift,differential_drive,tight_turn_navigation,6,96,0.968750,0.968750,0.123556,0.998842,0.068160,0.989583,0.000000,0.000000,0.009170,0.000000,0.000107
oracle_failure_family,payload_shift,differential_drive,payload_transport,0,96,0.989583,0.989583,0.141182,0.999614,0.068160,0.989583,0.000000,0.000000,0.008200,0.000000,0.000130
oracle_failure_family,payload_shift,differential_drive,payload_transport,1,96,0.989583,0.989583,0.137455,0.999614,0.068160,0.989583,0.000000,0.000000,0.008200,0.000000,0.000130
oracle_failure_family,payload_shift,differential_drive,payload_transport,2,96,0.968750,0.968750,0.119690,0.998842,0.068160,0.968750,0.010417,0.010417,0.007497,0.000000,0.003729
oracle_failure_family,payload_shift,differential_drive,payload_transport,3,96,0.989583,0.989583,0.140797,0.999614,0.068160,0.979167,0.000000,0.000000,0.007966,0.000000,0.000237
oracle_failure_family,payload_shift,differential_drive,payload_transport,4,96,0.989583,1.000000,0.141277,1.000000,0.068160,0.989583,0.000000,0.000000,0.008200,0.000000,0.000130
oracle_failure_family,payload_shift,differential_drive,payload_transport,5,96,0.989583,1.000000,0.139257,1.000000,0.068160,1.000000,0.000000,0.000000,0.007966,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,payload_transport,6,96,0.989583,0.989583,0.147214,0.999614,0.068160,0.979167,0.000000,0.010417,0.008200,0.000000,0.001695
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,0,96,0.979167,0.989583,0.128347,0.999614,0.068160,0.989583,0.000000,0.000000,0.007028,0.000000,0.000313
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,1,96,0.989583,1.000000,0.153113,1.000000,0.068160,0.979167,0.000000,0.000000,0.007781,0.000000,0.000403
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,2,96,0.937500,0.947917,0.094131,0.998071,0.068160,0.979167,0.000000,0.000000,0.009538,0.000000,0.000452
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,3,96,0.979167,0.979167,0.136225,0.999228,0.068160,0.989583,0.000000,0.000000,0.008785,0.000000,0.000107
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,4,96,1.000000,1.000000,0.144691,1.000000,0.068160,0.979167,0.000000,0.000000,0.007530,0.000000,0.000279
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,5,96,0.979167,0.979167,0.132095,0.999228,0.068160,0.989583,0.000000,0.000000,0.008785,0.000000,0.000313
oracle_failure_family,payload_shift,differential_drive,gap_or_step_crossing,6,96,0.989583,1.000000,0.132389,1.000000,0.068160,1.000000,0.000000,0.000000,0.009538,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,0,96,1.000000,1.000000,0.154143,1.000000,0.068160,0.989583,0.000000,0.000000,0.007479,0.000000,0.000197
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,1,96,0.968750,0.968750,0.119148,0.998842,0.068160,1.000000,0.000000,0.000000,0.009695,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,2,96,0.979167,0.979167,0.130483,0.999228,0.068160,1.000000,0.000000,0.000000,0.009418,0.000000,0.000000
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,3,96,0.989583,1.000000,0.136694,1.000000,0.068160,0.968750,0.000000,0.000000,0.009695,0.000000,0.000600
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,4,96,0.989583,0.989583,0.136005,0.999614,0.068160,0.979167,0.000000,0.010417,0.009695,0.000000,0.001838
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,5,96,0.968750,0.979167,0.120509,0.999228,0.068160,0.968750,0.000000,0.000000,0.008033,0.000000,0.000598
oracle_failure_family,payload_shift,differential_drive,precision_contact_manipulation,6,96,0.979167,0.979167,0.128805,0.999228,0.068160,0.979167,0.000000,0.020833,0.007202,0.000000,0.003637
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,0,96,0.989583,1.000000,0.143198,1.000000,0.068160,0.968750,0.000000,0.000000,0.006476,0.000000,0.000717
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,1,96,0.989583,0.989583,0.133648,0.999614,0.068160,0.989583,0.000000,0.000000,0.008155,0.000000,0.000360
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,2,96,0.958333,0.958333,0.118473,0.998457,0.068160,0.979167,0.000000,0.000000,0.006716,0.000000,0.000690
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,3,96,0.989583,0.989583,0.142259,0.999614,0.068160,0.989583,0.000000,0.000000,0.008635,0.000000,0.000107
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,4,96,0.968750,0.968750,0.117999,0.998842,0.068160,0.989583,0.000000,0.000000,0.007676,0.000000,0.000183
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,5,96,1.000000,1.000000,0.147974,1.000000,0.068160,0.968750,0.000000,0.010417,0.007676,0.000000,0.002097
oracle_failure_family,payload_shift,differential_drive,disturbance_recovery,6,96,0.989583,0.989583,0.140724,0.999614,0.068160,1.000000,0.000000,0.000000,0.008155,0.000000,0.000000
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,0,96,0.989583,0.989583,0.142757,0.999542,0.069168,1.000000,0.000000,0.000000,0.010083,0.000000,0.000000
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,1,96,0.968750,0.968750,0.111459,0.998626,0.069168,0.989583,0.000000,0.000000,0.009552,0.000000,0.000289
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,2,96,0.989583,1.000000,0.138651,1.000000,0.069168,0.989583,0.000000,0.000000,0.011144,0.000000,0.000108
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,3,96,0.979167,0.979167,0.137941,0.999084,0.069168,0.989583,0.000000,0.000000,0.008756,0.000000,0.000172
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,4,96,1.000000,1.000000,0.157880,1.000000,0.069168,0.989583,0.000000,0.000000,0.007430,0.000000,0.000134
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,5,96,1.000000,1.000000,0.153981,1.000000,0.069168,0.979167,0.000000,0.000000,0.009552,0.000000,0.000383
oracle_failure_family,payload_shift,quadruped,tight_turn_navigation,6,96,1.000000,1.000000,0.155424,1.000000,0.069168,0.979167,0.000000,0.010417,0.006368,0.000000,0.001919
oracle_failure_family,payload_shift,quadruped,payload_transport,0,96,0.989583,0.989583,0.133332,0.999542,0.069168,0.979167,0.000000,0.000000,0.008327,0.000000,0.000415
oracle_failure_family,payload_shift,quadruped,payload_transport,1,96,0.989583,0.989583,0.141024,0.999542,0.069168,0.958333,0.000000,0.020833,0.004409,0.000000,0.004482
oracle_failure_family,payload_shift,quadruped,payload_transport,2,96,0.989583,0.989583,0.148920,0.999542,0.069168,0.968750,0.000000,0.000000,0.009307,0.000000,0.000758
oracle_failure_family,payload_shift,quadruped,payload_transport,3,96,0.989583,0.989583,0.137500,0.999542,0.069168,0.968750,0.000000,0.010417,0.009062,0.000000,0.002562
oracle_failure_family,payload_shift,quadruped,payload_transport,4,96,1.000000,1.000000,0.155936,1.000000,0.069168,0.968750,0.000000,0.000000,0.007838,0.000000,0.000769
oracle_failure_family,payload_shift,quadruped,payload_transport,5,96,1.000000,1.000000,0.149046,1.000000,0.069168,0.958333,0.000000,0.010417,0.008327,0.000000,0.002560
oracle_failure_family,payload_shift,quadruped,payload_transport,6,96,0.989583,0.989583,0.143864,0.999542,0.069168,0.968750,0.000000,0.000000,0.006123,0.000000,0.000471
oracle_failure_family,payload_shift,quadruped,gap_or_step_crossing,0,96,0.979167,1.000000,0.131611,1.000000,0.069168,1.000000,0.000000,0.000000,0.008895,0.000000,0.000000
oracle_failure_family,payload_shift,quadruped,gap_or_step_crossing,1,96,0.989583,0.989583,0.144017,0.999542,0.069168,0.989583,0.000000,0.000000,0.009680,0.000000,0.000341
oracle_failure_family,payload_shift,quadruped,gap_or_step_crossing,2,96,0.989583,0.989583,0.146673,0.999542,0.069168,0.958333,0.000000,0.000000,0.009157,0.000000,0.000986
oracle_failure_family,payload_shift,quadruped,gap_or_step_crossing,3,96,1.000000,1.000000,0.138582,1.000000,0.069168,0.968750,0.000000,0.010417,0.007326,0.000000,0.002588
