comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,top2_failure_recall,0.09791666666666667,0.12999145567837417,-0.0320747890117075,0.22790812234504082,6,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,calibration_error,-0.06768970917968585,0.08748212470356542,-0.1551718338832513,0.019792415523879572,3,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,early_warning_lead_time,0.19454608333333345,0.02015318056158095,0.1743929027717525,0.2146992638949144,10,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,cross_morphology_generalization_gap,-0.04245866666666666,0.0,-0.04245866666666666,-0.04245866666666666,0,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,morphology_shift_detection,0.007721832607795525,0.009027242375746465,-0.0013054097679509394,0.01674907498354199,7,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,failure_family_f1,0.06797114870725982,0.1046795979218477,-0.03670844921458788,0.1726507466291075,7,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,task_success,-0.019791666666666662,0.1309037402132481,-0.15069540687991476,0.11111207354658144,4,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_rate,-0.0059027777777777785,0.09219818557145275,-0.09810096334923053,0.08629540779367496,5,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,safety_violation_rate,0.029513888888888888,0.03807125616688827,-0.008557367277999384,0.06758514505577716,4,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,intervention_cost,-0.010391612462500002,0.007917648446407403,-0.018309260908907405,-0.002473964016092598,3,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,unnecessary_intervention_rate,-0.0010416666666666667,0.0017717696024047499,-0.0028134362690714165,0.0007301029357380832,1,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,planning_regret_to_oracle,0.004637710937247308,0.03277993529529952,-0.02814222435805221,0.03741764623254683,6,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,robust_utility,-0.04821131481024149,0.24249712585563418,-0.29070844066587564,0.1942858110453927,2,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_accuracy,0.09444444444444444,0.06946854149820275,0.02497590294624169,0.1639129859426472,8,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,top2_failure_recall,0.025694444444444443,0.10998080991419693,-0.08428636546975249,0.13567525435864136,6,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,calibration_error,0.04949174040539763,0.05944069091407913,-0.009948950508681498,0.10893243131947676,8,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,early_warning_lead_time,0.06490955555555558,0.013228011396042374,0.051681544159513204,0.07813756695159796,10,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,cross_morphology_generalization_gap,-0.01180533333333332,0.0,-0.01180533333333332,-0.01180533333333332,0,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,morphology_shift_detection,0.05043879868588329,0.008751503481636743,0.04168729520424654,0.05919030216752003,10,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,failure_family_f1,0.10548918057251393,0.09614029397826164,0.009348886594252287,0.20162947455077557,9,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,task_success,-0.03159722222222221,0.09589395660345776,-0.12749117882567995,0.06429673438123555,4,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_rate,-0.025347222222222222,0.06620849195970917,-0.0915557141819314,0.040861269737486945,3,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,safety_violation_rate,0.007638888888888891,0.06189190389291407,-0.05425301500402518,0.06953079278180296,5,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,intervention_cost,-0.0096500134,0.005366033497449346,-0.015016046897449346,-0.004283979902550655,1,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,unnecessary_intervention_rate,-0.0003472222222222222,0.0006805555555555554,-0.0010277777777777776,0.00033333333333333327,0,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,planning_regret_to_oracle,-0.01337626884702731,0.012604524774929017,-0.02598079362195633,-0.0007717440720982922,3,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,robust_utility,-0.0021358783940681886,0.11370135847516695,-0.11583723686923514,0.11156548008109876,7,10,actuator_degradation_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_accuracy,0.665625,0.08864103671020754,0.5769839632897925,0.7542660367102075,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,top2_failure_recall,0.596875,0.10768392417098675,0.4891910758290133,0.7045589241709868,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,calibration_error,0.10510305097297307,0.07239374670755529,0.03270930426541778,0.17749679768052834,8,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,early_warning_lead_time,0.47689025000000007,0.014805893258792512,0.46208435674120757,0.4916961432587926,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,cross_morphology_generalization_gap,-0.24043866666666674,0.0,-0.24043866666666674,-0.24043866666666674,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,morphology_shift_detection,0.5570491291691786,0.0076996424643961696,0.5493494867047825,0.5647487716335747,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,failure_family_f1,0.5256366639313068,0.09470417118294128,0.43093249274836554,0.6203408351142481,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,task_success,0.23194444444444445,0.10293576196121043,0.12900868248323402,0.33488020640565486,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_rate,-0.5079861111111111,0.08938106903334289,-0.597367180144454,-0.4186050420777683,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,safety_violation_rate,-0.17534722222222224,0.1375599776439972,-0.3129071998662194,-0.03778724457822505,1,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,intervention_cost,0.014926315270833332,0.005720064711135693,0.009206250559697638,0.020646379981969026,9,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,planning_regret_to_oracle,-0.24370838888803073,0.024651098436479522,-0.26835948732451026,-0.2190572904515512,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,robust_utility,0.9181146916778818,0.23119860391797156,0.6869160877599103,1.1493132955958534,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_accuracy,0.3333333333333333,0.12721919810142365,0.20611413523190966,0.46055253143475694,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,top2_failure_recall,0.22256944444444443,0.11768539727011224,0.1048840471743322,0.34025484171455667,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,calibration_error,0.05560998717212848,0.10929895613084997,-0.053688968958721495,0.16490894330297845,6,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,early_warning_lead_time,0.2501975555555557,0.0188736427234363,0.23132391283211937,0.26907119827899195,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,cross_morphology_generalization_gap,-0.084436,0.0,-0.084436,-0.084436,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,morphology_shift_detection,0.2817635872965969,0.007927004226170632,0.27383658307042624,0.28969059152276755,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,failure_family_f1,0.30276309691190645,0.12057017520740912,0.18219292170449733,0.4233332721193156,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,task_success,0.15625,0.14857324283885817,0.007676757161141828,0.3048232428388582,8,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_rate,-0.17395833333333333,0.10279893728217382,-0.27675727061550714,-0.07115939605115951,2,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,safety_violation_rate,-0.06215277777777778,0.15458401612940284,-0.21673679390718062,0.09243123835162506,4,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,intervention_cost,0.012859079199999998,0.006418856087139059,0.0064402231128609395,0.01927793528713906,8,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,planning_regret_to_oracle,-0.1370714693358306,0.04351311730016227,-0.18058458663599286,-0.09355835203566831,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,robust_utility,0.43674994911657267,0.340196759511957,0.09655318960461567,0.7769467086285297,8,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_accuracy,0.340625,0.12540804533005367,0.21521695466994634,0.4660330453300537,9,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,top2_failure_recall,0.246875,0.09936240591918057,0.14751259408081946,0.34623740591918056,9,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,calibration_error,0.007561339311759634,0.06381353429897921,-0.056252194987219575,0.07137487361073884,5,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,early_warning_lead_time,0.19787025000000003,0.017996550883690916,0.1798736991163091,0.21586680088369095,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,cross_morphology_generalization_gap,-0.10665200000000001,0.0,-0.10665200000000001,-0.10665200000000001,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,morphology_shift_detection,0.3034259333620075,0.0070827690185100755,0.29634316434349744,0.3105087023805176,10,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,failure_family_f1,0.30547369352428877,0.10424762966001594,0.20122606386427283,0.4097213231843047,9,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,task_success,-0.07013888888888888,0.08653617659335565,-0.15667506548224452,0.016397287704466773,2,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.08541666666666667,0.10217000435944656,-0.18758667102611323,0.016753337692779896,3,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.058333333333333334,0.10569835775757094,-0.04736502442423761,0.16403169109090426,7,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,0.0014181757833333305,0.008588452744657622,-0.007170276961324292,0.010006628527990953,5,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,combined_failure_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.03052378423460694,0.0254562913772285,-0.05598007561183544,-0.005067492857378439,3,10,combined_failure_stress
