split,morphology,task,method,dominant_failure_accuracy,top2_failure_recall,calibration_error,early_warning_lead_time,cross_morphology_generalization_gap,morphology_shift_detection,failure_family_f1,task_success,dominant_failure_rate,safety_violation_rate,intervention_cost,unnecessary_intervention_rate,planning_regret_to_oracle,robust_utility
low_signal_morphology_stress,quadruped,gap_or_step_crossing,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06592800000000001,0.8531930174158672,1.0,0.8875,0.0,0.0125,0.0094411044,0.0,0.011003838881048233,0.8599238158032663
low_signal_morphology_stress,quadruped,gap_or_step_crossing,per_morphology_calibrated_predictor,0.4,0.5875,0.17765000352736082,0.525128,0.175596,0.39400710341279765,0.2637301587301587,0.45,0.2875,0.125,0.010288383000000002,0.0,0.3062398026117067,-0.12651314115544435
low_signal_morphology_stress,quadruped,gap_or_step_crossing,retrieval_failure_memory,0.525,0.6875,0.1654669489233664,0.65969,0.17306,0.47256803255190005,0.34746031746031747,0.6,0.1875,0.1375,0.032670659350000006,0.0,0.22257627891225315,0.1239704879485216
low_signal_morphology_stress,quadruped,gap_or_step_crossing,risk_aware_intervention_policy,0.5875,0.6625,0.2121923356799439,0.565955,0.17070000000000002,0.6227790247682656,0.4128654401154401,0.5875,0.175,0.0625,0.0317729475,0.0,0.19375644380029997,0.23031072915742876
low_signal_morphology_stress,quadruped,payload_transport,bayesian_morphology_belief,0.5875,0.7625,0.1361014212819434,0.645011,0.129912,0.696096785496584,0.41508730158730156,0.6125,0.1875,0.0625,0.01980819225,0.0,0.20094621068588928,0.23479896600737749
low_signal_morphology_stress,quadruped,payload_transport,conformal_risk_shield,0.275,0.425,0.17220679684990745,0.48827,0.22519999999999998,0.5110422003297466,0.16274603174603175,0.5375,0.3375,0.0125,0.03515739750000001,0.0,0.2502192335774386,0.06649460655074464
low_signal_morphology_stress,quadruped,payload_transport,constraint_aware_mpc,0.3625,0.5375,0.19570610519718282,0.5704250000000001,0.19380000000000003,0.3753779240140537,0.2806825396825397,0.6625,0.225,0.0375,0.01981772,0.0,0.20286968121733542,0.2952420598872308
low_signal_morphology_stress,quadruped,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.7,0.8,0.19769611462733644,0.7681360000000002,0.10437199999999999,0.6363395240427278,0.5972103174603174,0.575,0.15,0.1,0.019112666499999997,0.0,0.18176686036208617,0.2044053656326177
low_signal_morphology_stress,quadruped,payload_transport,domain_randomized_policy_selector,0.4125,0.5875,0.2032621958801476,0.557869,0.18676800000000002,0.41490053772826324,0.2786349206349206,0.55,0.2125,0.1375,0.0136246825,0.0,0.2395816166901064,0.04507411567823555
low_signal_morphology_stress,quadruped,payload_transport,failure_predictive_morphology_v4,0.6125,0.775,0.1577054150108299,0.7045650000000001,0.11692,0.5596267253568445,0.44284126984126987,0.6375,0.15,0.0625,0.028240250999999997,0.0,0.19092344215035328,0.29816213414025305
low_signal_morphology_stress,quadruped,payload_transport,generic_failure_classifier,0.0375,0.2125,0.08225958196823291,0.29669500000000004,0.30646,0.1581527282068826,0.020476190476190474,0.4125,0.5875,0.225,0.008060476499999998,0.0,0.3916045547420903,-0.5338569871393777
low_signal_morphology_stress,quadruped,payload_transport,meta_adaptive_mpc,0.4625,0.6375,0.15301072800348425,0.504321,0.14691200000000004,0.5422559240140536,0.3552698412698413,0.6875,0.1625,0.0375,0.021037272,0.0,0.16464627651832087,0.39599845978842096
low_signal_morphology_stress,quadruped,payload_transport,morphology_failure_transformer_prior,0.625,0.75,0.2009755288803224,0.6952740000000002,0.126308,0.5839884082081352,0.4946785714285714,0.55,0.15,0.0875,0.021265937999999998,0.0,0.20821793056794896,0.17050532922026795
low_signal_morphology_stress,quadruped,payload_transport,online_system_identification,0.5625,0.7375,0.16652075752438814,0.4834330000000001,0.130576,0.6003142110505004,0.3896706349206349,0.725,0.1125,0.0375,0.0257058695,0.0,0.14102691792982552,0.47783851617412215
low_signal_morphology_stress,quadruped,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06592800000000001,0.8531930174158672,1.0,0.9,0.0,0.0125,0.007888977,0.0,0.008840909577269612,0.8746363236459113
low_signal_morphology_stress,quadruped,payload_transport,per_morphology_calibrated_predictor,0.4,0.5875,0.1777358141536752,0.525128,0.175596,0.39400710341279765,0.28019841269841267,0.4875,0.25,0.1125,0.00923238975,0.0,0.28720054179438126,-0.041112142443655006
low_signal_morphology_stress,quadruped,payload_transport,retrieval_failure_memory,0.525,0.6875,0.16540843908332026,0.65969,0.17306,0.47256803255190005,0.3938968253968254,0.6375,0.1875,0.1375,0.0286023055,0.0,0.21369891356628778,0.1693922095961023
low_signal_morphology_stress,quadruped,payload_transport,risk_aware_intervention_policy,0.5875,0.6625,0.21225946194056394,0.565955,0.17070000000000002,0.6227790247682656,0.45251984126984124,0.6375,0.15,0.0625,0.030012412499999995,0.0,0.17762206344177456,0.31235581636071996
low_signal_morphology_stress,quadruped,precision_contact_manipulation,bayesian_morphology_belief,0.5875,0.7625,0.13596236594244285,0.645011,0.129912,0.696096785496584,0.43246031746031743,0.5625,0.2,0.1,0.02553855255,0.0,0.22335552998527095,0.10965878036281032
low_signal_morphology_stress,quadruped,precision_contact_manipulation,conformal_risk_shield,0.275,0.425,0.17189760870803847,0.48827,0.22519999999999998,0.5110422003297466,0.19317460317460317,0.5375,0.3375,0.0125,0.0485133894,0.0,0.2615051371278602,0.05274863701306626
low_signal_morphology_stress,quadruped,precision_contact_manipulation,constraint_aware_mpc,0.3625,0.5375,0.1959372408873128,0.5704250000000001,0.19380000000000003,0.3753779240140537,0.25261904761904763,0.6625,0.225,0.0375,0.022788584,0.0,0.2167363830019971,0.2843572515743736
low_signal_morphology_stress,quadruped,precision_contact_manipulation,cost_calibrated_failure_predictive_morphology_v5,0.7,0.8,0.1977004212672585,0.7681360000000002,0.10437199999999999,0.6363395240427278,0.5707990620490621,0.5875,0.15,0.1125,0.0245634641,0.0,0.19299563441175122,0.19119159057602914
low_signal_morphology_stress,quadruped,precision_contact_manipulation,domain_randomized_policy_selector,0.4125,0.5875,0.2028396446007325,0.557869,0.18676800000000002,0.41490053772826324,0.2940079365079365,0.5375,0.2125,0.15,0.01626973425,0.0,0.2557558305183681,0.004635156671817317
low_signal_morphology_stress,quadruped,precision_contact_manipulation,failure_predictive_morphology_v4,0.6125,0.775,0.1575816218427379,0.7045650000000001,0.11692,0.5596267253568445,0.41399358974358974,0.625,0.1625,0.0625,0.03580437140000001,0.0,0.20226965733117497,0.2644572882776799
low_signal_morphology_stress,quadruped,precision_contact_manipulation,generic_failure_classifier,0.0375,0.2125,0.08217269225669045,0.29669500000000004,0.30646,0.1581527282068826,0.018333333333333333,0.375,0.625,0.25,0.010298686999999999,0.0,0.416556435156352,-0.6375069636223046
low_signal_morphology_stress,quadruped,precision_contact_manipulation,meta_adaptive_mpc,0.4625,0.6375,0.15318279564635118,0.504321,0.14691200000000004,0.5422559240140536,0.34129365079365076,0.6875,0.1625,0.0375,0.024190958399999997,0.0,0.17824643301164794,0.38522123150695403
low_signal_morphology_stress,quadruped,precision_contact_manipulation,morphology_failure_transformer_prior,0.625,0.75,0.20053520635719288,0.6952740000000002,0.126308,0.5839884082081352,0.47375396825396826,0.525,0.1625,0.1,0.027609245999999997,0.0,0.22374759354621063,0.10632353023264014
low_signal_morphology_stress,quadruped,precision_contact_manipulation,online_system_identification,0.5625,0.7375,0.16655591669104391,0.4834330000000001,0.130576,0.6003142110505004,0.4520952380952381,0.7125,0.1125,0.0625,0.032670941099999996,0.0,0.15265859443657873,0.4228120603993949
low_signal_morphology_stress,quadruped,precision_contact_manipulation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06592800000000001,0.8531930174158672,1.0,0.875,0.0,0.025,0.010254862799999999,0.0,0.015741434384888973,0.8281163076705778
low_signal_morphology_stress,quadruped,precision_contact_manipulation,per_morphology_calibrated_predictor,0.4,0.5875,0.17796498313442732,0.525128,0.175596,0.39400710341279765,0.30474999999999997,0.45,0.2875,0.15,0.012851446650000002,0.0,0.31407143858080294,-0.1639617437685846
low_signal_morphology_stress,quadruped,precision_contact_manipulation,retrieval_failure_memory,0.525,0.6875,0.16532316435743433,0.65969,0.17306,0.47256803255190005,0.37542857142857144,0.6125,0.1875,0.1375,0.03721770185,0.0,0.22473332409278943,0.13315829044781186
low_signal_morphology_stress,quadruped,precision_contact_manipulation,risk_aware_intervention_policy,0.5875,0.6625,0.21201804584686948,0.565955,0.17070000000000002,0.6227790247682656,0.4159603174603175,0.6125,0.1625,0.075,0.03533326125,0.0,0.19588904040683625,0.24671237588944114
low_signal_morphology_stress,quadruped,tight_turn_navigation,bayesian_morphology_belief,0.5875,0.7625,0.1361334169235138,0.645011,0.129912,0.696096785496584,0.45826190476190476,0.6375,0.1625,0.05,0.0231582078,0.0,0.18901050587732854,0.30227145237587005
low_signal_morphology_stress,quadruped,tight_turn_navigation,conformal_risk_shield,0.275,0.425,0.1721429718848273,0.48827,0.22519999999999998,0.5110422003297466,0.21802380952380954,0.575,0.325,0.0125,0.039352615900000006,0.0,0.2423693315059178,0.11764685199512459
low_signal_morphology_stress,quadruped,tight_turn_navigation,constraint_aware_mpc,0.3625,0.5375,0.19587380034586616,0.5704250000000001,0.19380000000000003,0.3753779240140537,0.2750578231292517,0.6625,0.225,0.0375,0.021238568000000003,0.0,0.20067212106805465,0.2960718867924884
low_signal_morphology_stress,quadruped,tight_turn_navigation,cost_calibrated_failure_predictive_morphology_v5,0.7,0.8,0.19788102962736662,0.7681360000000002,0.10437199999999999,0.6363395240427278,0.5557215007215007,0.575,0.15,0.1125,0.0204829651,0.0,0.1828286490398353,0.1873319569757957
low_signal_morphology_stress,quadruped,tight_turn_navigation,domain_randomized_policy_selector,0.4125,0.5875,0.20319109737743202,0.557869,0.18676800000000002,0.41490053772826324,0.31252380952380954,0.5875,0.2,0.125,0.014601515500000004,0.0,0.23068162032482564,0.11398193387873366
low_signal_morphology_stress,quadruped,tight_turn_navigation,failure_predictive_morphology_v4,0.6125,0.775,0.15773389893564257,0.7045650000000001,0.11692,0.5596267253568445,0.4800277777777778,0.6375,0.15,0.0625,0.031040984,0.0,0.18808885256507255,0.2988654980945326
low_signal_morphology_stress,quadruped,tight_turn_navigation,generic_failure_classifier,0.0375,0.2125,0.08220667280615253,0.29669500000000004,0.30646,0.1581527282068826,0.020833333333333332,0.4,0.6,0.225,0.0086383791,0.0,0.39213498491504956,-0.5514306063444052
low_signal_morphology_stress,quadruped,tight_turn_navigation,meta_adaptive_mpc,0.4625,0.6375,0.15329720950676842,0.504321,0.14691200000000004,0.5422559240140536,0.3276428571428571,0.7,0.1625,0.0375,0.022545556799999998,0.0,0.16155639775693115,0.4099151263135469
low_signal_morphology_stress,quadruped,tight_turn_navigation,morphology_failure_transformer_prior,0.625,0.75,0.2008184870246305,0.6952740000000002,0.126308,0.5839884082081352,0.47018795093795096,0.55,0.15,0.1125,0.023525798400000002,0.0,0.20925979842122822,0.1376033117139191
low_signal_morphology_stress,quadruped,tight_turn_navigation,online_system_identification,0.5625,0.7375,0.1666710801396341,0.4834330000000001,0.130576,0.6003142110505004,0.3936626984126984,0.75,0.1,0.05,0.02827384365,0.0,0.13564314118241877,0.49982657152980686
low_signal_morphology_stress,quadruped,tight_turn_navigation,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06592800000000001,0.8531930174158672,1.0,0.9,0.0,0.0125,0.0088221744,0.0,0.008918073863765908,0.8741623698153639
low_signal_morphology_stress,quadruped,tight_turn_navigation,per_morphology_calibrated_predictor,0.4,0.5875,0.17822619768930237,0.525128,0.175596,0.39400710341279765,0.25322675736961453,0.4875,0.2625,0.1,0.01093582035,0.0,0.2845213491305405,-0.03436856976768611
low_signal_morphology_stress,quadruped,tight_turn_navigation,retrieval_failure_memory,0.5375,0.7,0.17797992533789336,0.661815,0.17306,0.47256803255190005,0.38395767195767194,0.6375,0.1875,0.1375,0.033072943150000006,0.0,0.207827688111967,0.17153459133426843
low_signal_morphology_stress,quadruped,tight_turn_navigation,risk_aware_intervention_policy,0.6,0.675,0.2248858219187713,0.56808,0.17070000000000002,0.6227790247682656,0.4587301587301587,0.625,0.1625,0.0625,0.0321641775,0.0,0.17734044684899522,0.28912874754368173
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,bayesian_morphology_belief,0.575,0.7375,0.1314934486873062,0.6151180000000002,0.146936,0.7502599854965841,0.34116161616161617,0.5,0.2125,0.1625,0.026768970899999998,0.0,0.26323888175956467,-0.05783171777479399
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,conformal_risk_shield,0.25,0.4,0.15431166720458814,0.44986000000000004,0.25207999999999997,0.5513174003297466,0.1308042328042328,0.5125,0.3875,0.0375,0.051792389,0.0,0.298834170412154,-0.05914934141541922
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,constraint_aware_mpc,0.3375,0.525,0.17536252654498383,0.5363750000000002,0.2162,0.4059315240140537,0.15656349206349207,0.6375,0.2375,0.0625,0.025379419,0.0,0.24689350042005082,0.20177941799723775
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,cost_calibrated_failure_predictive_morphology_v5,0.6875,0.775,0.1893441552103902,0.7382430000000002,0.121396,0.6863363240427278,0.4029848484848485,0.55,0.175,0.125,0.0264244539,0.0,0.22384987636692494,0.09604871843927867
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,domain_randomized_policy_selector,0.35,0.525,0.14867577057245313,0.5157720000000001,0.21006400000000003,0.44823173772826325,0.16508128908128908,0.5125,0.2625,0.2,0.018948435,0.0,0.2952044038432218,-0.1514473835185922
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,failure_predictive_morphology_v4,0.6,0.7625,0.15098662348633574,0.6733200000000001,0.13707999999999998,0.6033739253568445,0.35904045954045954,0.55,0.2125,0.1625,0.03927493800000001,0.0,0.2510113032002687,0.0004930439281017717
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,generic_failure_classifier,0.025,0.1875,0.09003033873022531,0.25101,0.34454,0.1720407282068826,0.008928571428571428,0.3125,0.6875,0.3,0.010794866,0.0,0.4649477815880057,-0.8236175262925839
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,meta_adaptive_mpc,0.4625,0.6375,0.15959324386090806,0.484273,0.15497600000000003,0.5853087240140538,0.23597811447811448,0.6375,0.2,0.0625,0.026941229399999995,0.0,0.2117697136538108,0.25505464309065373
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,morphology_failure_transformer_prior,0.625,0.7375,0.2074638712435041,0.666162,0.145124,0.6298188082081353,0.37416666666666665,0.475,0.1875,0.1875,0.0297662688,0.0,0.26559906437658437,-0.08081748226613782
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,online_system_identification,0.5625,0.725,0.17361657616433923,0.46372900000000006,0.13684799999999997,0.6475334110505004,0.25915423465423465,0.7,0.1125,0.1125,0.035060346699999995,0.0,0.18107858101818422,0.32684283727227104
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06906400000000001,0.9191513439540528,1.0,0.8625,0.0,0.0875,0.0111623508,0.0,0.033260574852462046,0.7248195397432766
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,per_morphology_calibrated_predictor,0.375,0.575,0.15542943730582473,0.48301400000000005,0.208748,0.4259495034127977,0.18785714285714286,0.4125,0.3125,0.225,0.013470614700000001,0.0,0.35525669830277673,-0.33766909345032425
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,retrieval_failure_memory,0.475,0.6625,0.1416580353216283,0.62407,0.19322,0.5100656325519,0.2354040404040404,0.575,0.225,0.2125,0.039918036399999995,0.0,0.26925065971236317,-0.04828332477335865
low_signal_morphology_stress,soft_snake_robot,cluttered_tool_use,risk_aware_intervention_policy,0.55,0.625,0.18748214644577627,0.5321400000000001,0.18862,0.6713870247682656,0.35763347763347764,0.5375,0.2125,0.0875,0.0387581625,0.0,0.23328853567889,0.08885808518960767
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,bayesian_morphology_belief,0.575,0.7375,0.13334863225277185,0.6151180000000002,0.146936,0.7502599854965841,0.4551746031746032,0.5375,0.2125,0.1625,0.0235103148,0.0,0.25080940648684674,-0.010275831843644076
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,conformal_risk_shield,0.25,0.4,0.1540046054253858,0.44986000000000004,0.25207999999999997,0.5513174003297466,0.15853174603174602,0.525,0.3625,0.0375,0.0433510302,0.0,0.285819703868556,-0.013781518897109074
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,constraint_aware_mpc,0.35,0.5375,0.18840472286870186,0.5385000000000001,0.2162,0.4059315240140537,0.2732142857142857,0.625,0.25,0.0625,0.021561488000000004,0.0,0.24102833646477287,0.19077225143351784
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,cost_calibrated_failure_predictive_morphology_v5,0.675,0.7625,0.18601799555331264,0.7361180000000002,0.121396,0.6863363240427278,0.5095238095238095,0.55,0.1625,0.125,0.0214059965,0.0,0.21958865050748697,0.11094353225124332
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,domain_randomized_policy_selector,0.3625,0.5375,0.16249844567152327,0.5178970000000002,0.21006400000000003,0.44823173772826325,0.255047619047619,0.5375,0.25,0.1875,0.014823523,0.0,0.28045286158154387,-0.08860827877839857
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,failure_predictive_morphology_v4,0.6,0.7625,0.15263818934339665,0.6733200000000001,0.13707999999999998,0.6033739253568445,0.4653809523809524,0.575,0.2,0.125,0.0323007676,0.0,0.23701724559363074,0.0890366558587496
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,generic_failure_classifier,0.025,0.1875,0.09003033873022531,0.25101,0.34454,0.1720407282068826,0.013095238095238094,0.3375,0.6625,0.2875,0.0092569273,0.0,0.44810402056984777,-0.7585987293176584
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,meta_adaptive_mpc,0.45,0.625,0.14786528755729322,0.482148,0.15497600000000003,0.5853087240140538,0.3543378684807256,0.65,0.2125,0.075,0.022888348799999996,0.0,0.20612628358829285,0.2532286003680059
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,morphology_failure_transformer_prior,0.625,0.7375,0.20888475664387612,0.666162,0.145124,0.6298188082081353,0.47940079365079363,0.475,0.1875,0.1375,0.0246298536,0.0,0.2520542980368264,-0.01765971083386452
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,online_system_identification,0.55,0.7125,0.16295684269072858,0.46160400000000007,0.13684799999999997,0.6475334110505004,0.40409523809523806,0.7125,0.1125,0.1,0.029439723999999997,0.0,0.17394437727731088,0.3624910601058824
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06906400000000001,0.9191513439540528,1.0,0.875,0.0,0.075,0.00932949,0.0,0.025999909751336234,0.7588517926740647
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,per_morphology_calibrated_predictor,0.35,0.55,0.1301713848780484,0.4787640000000001,0.208748,0.4259495034127977,0.2508611111111111,0.425,0.325,0.175,0.0116307642,0.0,0.34141398302669873,-0.26240697231233057
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,retrieval_failure_memory,0.4875,0.675,0.15490302082806695,0.6261950000000001,0.19322,0.5100656325519,0.3441666666666667,0.575,0.2,0.15,0.032756876,0.0,0.24944674868972522,0.054989040420664125
low_signal_morphology_stress,soft_snake_robot,disturbance_recovery,risk_aware_intervention_policy,0.55,0.625,0.18938991370582162,0.5321400000000001,0.18862,0.6713870247682656,0.3634801587301587,0.5625,0.1875,0.075,0.032653215,0.0,0.219171006506012,0.1619748660194601
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,bayesian_morphology_belief,0.575,0.7375,0.13311816023571102,0.6151180000000002,0.146936,0.7502599854965841,0.3898275613275613,0.55,0.2,0.15,0.024355371599999998,0.0,0.2436336192697895,0.02666204811429273
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,conformal_risk_shield,0.25,0.4,0.1539855990924794,0.44986000000000004,0.25207999999999997,0.5513174003297466,0.1599047619047619,0.5125,0.375,0.0375,0.04490924340000001,0.0,0.2862682911276588,-0.03798140064529124
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,constraint_aware_mpc,0.3375,0.525,0.1759576650399217,0.5363750000000002,0.2162,0.4059315240140537,0.19666666666666666,0.6375,0.2375,0.0625,0.022336495999999997,0.0,0.23559033273699564,0.21113419421988996
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.2029453360127242,0.7403680000000002,0.121396,0.6863363240427278,0.58525,0.5375,0.1625,0.125,0.0234425821,0.0,0.21287361295314974,0.10214876132258938
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,domain_randomized_policy_selector,0.375,0.55,0.17481071152241576,0.5200220000000002,0.21006400000000003,0.44823173772826325,0.26774747474747473,0.525,0.225,0.2,0.0159469695,0.0,0.2775068092281666,-0.0952977328305782
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,failure_predictive_morphology_v4,0.6,0.7625,0.15243301303552542,0.6733200000000001,0.13707999999999998,0.6033739253568445,0.46678042328042324,0.575,0.2125,0.15,0.0350940716,0.0,0.2366353199282535,0.05271838327780537
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,generic_failure_classifier,0.025,0.1875,0.09003104794638775,0.25101,0.34454,0.1720407282068826,0.017777777777777778,0.3375,0.6625,0.2875,0.010094378,0.0,0.4452772385489505,-0.7573190496670174
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,meta_adaptive_mpc,0.45,0.625,0.147886396242015,0.482148,0.15497600000000003,0.5853087240140538,0.2762373737373737,0.675,0.1875,0.075,0.0237110496,0.0,0.19782159748483563,0.29821844355738597
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,morphology_failure_transformer_prior,0.625,0.7375,0.20861632529976915,0.666162,0.145124,0.6298188082081353,0.5067142857142857,0.5,0.1875,0.1625,0.0262883376,0.0,0.24949820176344917,-0.012132408499122187
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,online_system_identification,0.55,0.7125,0.1624748418426732,0.46160400000000007,0.13684799999999997,0.6475334110505004,0.4252142857142857,0.7,0.125,0.1,0.030497908,0.0,0.17433052689740863,0.339244572571814
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06906400000000001,0.9191513439540528,1.0,0.8875,0.0,0.0625,0.0104380164,0.0,0.021422337633405047,0.7896822562766165
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,per_morphology_calibrated_predictor,0.3375,0.5375,0.12309581002559944,0.47663900000000003,0.208748,0.4259495034127977,0.20610642135642135,0.4125,0.35,0.1875,0.012048821400000001,0.0,0.34618342707940153,-0.3083003543733056
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,retrieval_failure_memory,0.475,0.6625,0.14251944198658473,0.62407,0.19322,0.5100656325519,0.39414285714285713,0.6,0.2125,0.15,0.03563100660000001,0.0,0.245057362863388,0.07173751320866724
low_signal_morphology_stress,soft_snake_robot,gap_or_step_crossing,risk_aware_intervention_policy,0.55,0.625,0.18912585542115465,0.5321400000000001,0.18862,0.6713870247682656,0.38686507936507936,0.575,0.175,0.075,0.036243112499999994,0.0,0.2104265330270348,0.18879895692374135
low_signal_morphology_stress,soft_snake_robot,payload_transport,bayesian_morphology_belief,0.575,0.7375,0.133696172398404,0.6151180000000002,0.146936,0.7502599854965841,0.40430158730158733,0.5875,0.1875,0.125,0.021805131599999996,0.0,0.2269724193183786,0.11803933668685623
low_signal_morphology_stress,soft_snake_robot,payload_transport,conformal_risk_shield,0.25,0.4,0.1543094783991847,0.44986000000000004,0.25207999999999997,0.5513174003297466,0.17847619047619048,0.55,0.3375,0.0375,0.0409024364,0.0,0.26665790369144793,0.045135074271666215
low_signal_morphology_stress,soft_snake_robot,payload_transport,constraint_aware_mpc,0.35,0.5375,0.1886801182896432,0.5385000000000001,0.2162,0.4059315240140537,0.2833809523809524,0.6375,0.2375,0.0625,0.021173984,0.0,0.22435315822878477,0.2191675607216061
low_signal_morphology_stress,soft_snake_robot,payload_transport,cost_calibrated_failure_predictive_morphology_v5,0.7,0.7875,0.2033388952728464,0.7403680000000002,0.121396,0.6863363240427278,0.5931746031746031,0.5625,0.1625,0.1125,0.019820070599999996,0.0,0.20095130139232725,0.15259924749513068
low_signal_morphology_stress,soft_snake_robot,payload_transport,domain_randomized_policy_selector,0.35,0.525,0.15037924240059203,0.5157720000000001,0.21006400000000003,0.44823173772826325,0.2584444444444444,0.55,0.25,0.175,0.013997225,0.0,0.2651536739719557,-0.04973980912983865
low_signal_morphology_stress,soft_snake_robot,payload_transport,failure_predictive_morphology_v4,0.6,0.7625,0.15294758483889845,0.6733200000000001,0.13707999999999998,0.6033739253568445,0.4568253968253968,0.6125,0.1875,0.125,0.032493921599999996,0.0,0.21667037773284265,0.1504030075266985
low_signal_morphology_stress,soft_snake_robot,payload_transport,generic_failure_classifier,0.025,0.1875,0.09003033873022531,0.25101,0.34454,0.1720407282068826,0.015476190476190475,0.35,0.65,0.275,0.008612110799999998,0.0,0.42970899533385964,-0.7154752151993014
low_signal_morphology_stress,soft_snake_robot,payload_transport,meta_adaptive_mpc,0.45,0.625,0.1483273390766626,0.482148,0.15497600000000003,0.5853087240140538,0.38623809523809527,0.6875,0.175,0.0625,0.0224769984,0.0,0.18217716526159675,0.3474928041575737
low_signal_morphology_stress,soft_snake_robot,payload_transport,morphology_failure_transformer_prior,0.625,0.7375,0.20901269341554066,0.666162,0.145124,0.6298188082081353,0.4645079365079365,0.5375,0.15,0.125,0.022721313599999998,0.0,0.22810997764243832,0.10177191464127414
low_signal_morphology_stress,soft_snake_robot,payload_transport,online_system_identification,0.55,0.7125,0.16305352962759742,0.46160400000000007,0.13684799999999997,0.6475334110505004,0.4041746031746032,0.7125,0.125,0.1,0.028187866199999995,0.0,0.16288482898075077,0.36079607992347446
low_signal_morphology_stress,soft_snake_robot,payload_transport,oracle_failure_family_controller,1.0,1.0,0.13775731226615626,1.0,0.06906400000000001,0.9191513439540528,1.0,0.875,0.0,0.05,0.0087953472,0.0,0.017914887851528977,0.7960016722639297
low_signal_morphology_stress,soft_snake_robot,payload_transport,per_morphology_calibrated_predictor,0.3375,0.5375,0.12346085930868485,0.47663900000000003,0.208748,0.4259495034127977,0.2495238095238095,0.4375,0.3375,0.1625,0.0098642262,0.0,0.3282128836411106,-0.24061430542587234
low_signal_morphology_stress,soft_snake_robot,payload_transport,retrieval_failure_memory,0.475,0.6625,0.14290160707554964,0.62407,0.19322,0.5100656325519,0.2998015873015873,0.6125,0.2125,0.15,0.032972372199999996,0.0,0.2355370741486171,0.09175837350571969
low_signal_morphology_stress,soft_snake_robot,payload_transport,risk_aware_intervention_policy,0.55,0.625,0.18986891152178587,0.5321400000000001,0.18862,0.6713870247682656,0.4840714285714286,0.575,0.1875,0.075,0.03206637,0.0,0.2043360631996239,0.18491871031060797
low_signal_morphology_stress,soft_snake_robot,precision_contact_manipulation,bayesian_morphology_belief,0.575,0.7375,0.1323420995294906,0.6151180000000002,0.146936,0.7502599854965841,0.3858661616161616,0.525,0.2125,0.15,0.027058481100000004,0.0,0.2539043138553701,-0.01666076156557202
