stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
0.0,constraint_aware_mpc,quadruped,gap_or_step_crossing,2,0.767857,0.339286,0.178571,0.053571,0.111302
0.0,constraint_aware_mpc,quadruped,gap_or_step_crossing,3,0.892857,0.553571,0.089286,0.017857,0.073697
0.0,constraint_aware_mpc,quadruped,gap_or_step_crossing,4,0.767857,0.392857,0.178571,0.000000,0.095902
0.0,constraint_aware_mpc,quadruped,gap_or_step_crossing,5,0.714286,0.428571,0.142857,0.053571,0.110715
0.0,constraint_aware_mpc,quadruped,gap_or_step_crossing,6,0.803571,0.446429,0.125000,0.035714,0.099633
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,0,0.821429,0.446429,0.142857,0.000000,0.092702
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,1,0.660714,0.410714,0.214286,0.071429,0.122132
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,2,0.625000,0.446429,0.160714,0.035714,0.116556
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,3,0.750000,0.339286,0.196429,0.017857,0.112777
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,4,0.785714,0.392857,0.178571,0.017857,0.107202
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,5,0.660714,0.464286,0.214286,0.035714,0.116342
0.0,constraint_aware_mpc,quadruped,precision_contact_manipulation,6,0.750000,0.446429,0.160714,0.035714,0.112472
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,0,0.750000,0.321429,0.214286,0.035714,0.112829
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,1,0.660714,0.410714,0.196429,0.053571,0.115303
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,2,0.714286,0.375000,0.196429,0.017857,0.112615
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,3,0.803571,0.428571,0.125000,0.017857,0.086897
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,4,0.803571,0.375000,0.196429,0.017857,0.102006
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,5,0.767857,0.410714,0.107143,0.017857,0.099265
0.0,constraint_aware_mpc,quadruped,disturbance_recovery,6,0.714286,0.500000,0.160714,0.071429,0.101956
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,0,0.821429,0.428571,0.125000,0.035714,0.080635
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,1,0.767857,0.500000,0.125000,0.017857,0.083108
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,2,0.767857,0.357143,0.160714,0.017857,0.093896
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,3,0.750000,0.392857,0.142857,0.035714,0.094193
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,4,0.821429,0.410714,0.142857,0.017857,0.082637
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,5,0.696429,0.446429,0.160714,0.035714,0.102578
0.0,constraint_aware_mpc,arm_gripper,tight_turn_navigation,6,0.714286,0.410714,0.142857,0.017857,0.094790
0.0,constraint_aware_mpc,arm_gripper,payload_transport,0,0.696429,0.464286,0.214286,0.053571,0.114642
0.0,constraint_aware_mpc,arm_gripper,payload_transport,1,0.785714,0.375000,0.160714,0.035714,0.095556
0.0,constraint_aware_mpc,arm_gripper,payload_transport,2,0.803571,0.446429,0.107143,0.017857,0.081830
0.0,constraint_aware_mpc,arm_gripper,payload_transport,3,0.660714,0.410714,0.267857,0.035714,0.125510
0.0,constraint_aware_mpc,arm_gripper,payload_transport,4,0.625000,0.464286,0.232143,0.035714,0.116910
0.0,constraint_aware_mpc,arm_gripper,payload_transport,5,0.767857,0.357143,0.178571,0.017857,0.098928
0.0,constraint_aware_mpc,arm_gripper,payload_transport,6,0.821429,0.410714,0.125000,0.017857,0.091303
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,0,0.732143,0.428571,0.250000,0.053571,0.121068
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,1,0.785714,0.428571,0.142857,0.000000,0.091842
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,2,0.607143,0.357143,0.250000,0.017857,0.130945
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,3,0.821429,0.446429,0.107143,0.035714,0.090687
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,4,0.767857,0.464286,0.160714,0.035714,0.101085
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,5,0.678571,0.500000,0.160714,0.000000,0.107218
0.0,constraint_aware_mpc,arm_gripper,gap_or_step_crossing,6,0.750000,0.392857,0.196429,0.017857,0.110451
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,0,0.696429,0.482143,0.142857,0.035714,0.109476
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,1,0.678571,0.339286,0.232143,0.035714,0.128404
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,2,0.750000,0.428571,0.178571,0.035714,0.113642
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,3,0.767857,0.339286,0.142857,0.017857,0.111113
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,4,0.750000,0.428571,0.178571,0.071429,0.113864
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,5,0.767857,0.392857,0.178571,0.053571,0.117273
0.0,constraint_aware_mpc,arm_gripper,precision_contact_manipulation,6,0.750000,0.446429,0.160714,0.035714,0.106209
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,0,0.839286,0.428571,0.107143,0.017857,0.082570
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,1,0.785714,0.500000,0.125000,0.035714,0.093441
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,2,0.785714,0.464286,0.178571,0.000000,0.104326
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,3,0.767857,0.517857,0.142857,0.017857,0.098428
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,4,0.732143,0.446429,0.178571,0.017857,0.110867
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,5,0.785714,0.446429,0.071429,0.053571,0.079456
0.0,constraint_aware_mpc,arm_gripper,disturbance_recovery,6,0.714286,0.464286,0.196429,0.000000,0.110714
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,0,0.785714,0.535714,0.196429,0.035714,0.095597
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,1,0.714286,0.482143,0.196429,0.071429,0.111325
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,2,0.660714,0.428571,0.232143,0.053571,0.127081
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,3,0.785714,0.357143,0.178571,0.000000,0.100971
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,4,0.750000,0.464286,0.142857,0.000000,0.096225
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,5,0.714286,0.303571,0.160714,0.053571,0.115830
0.0,constraint_aware_mpc,aerial_manipulator,tight_turn_navigation,6,0.803571,0.500000,0.142857,0.000000,0.091955
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,0,0.785714,0.410714,0.089286,0.053571,0.100774
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,1,0.821429,0.517857,0.107143,0.017857,0.086367
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,2,0.696429,0.392857,0.267857,0.053571,0.127610
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,3,0.714286,0.410714,0.142857,0.017857,0.114845
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,4,0.767857,0.357143,0.160714,0.000000,0.107849
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,5,0.821429,0.517857,0.107143,0.000000,0.083886
0.0,constraint_aware_mpc,aerial_manipulator,payload_transport,6,0.678571,0.482143,0.178571,0.071429,0.119604
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,0,0.696429,0.375000,0.178571,0.017857,0.116992
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,1,0.767857,0.428571,0.142857,0.017857,0.102981
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,2,0.803571,0.428571,0.142857,0.035714,0.105000
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,3,0.678571,0.571429,0.196429,0.017857,0.115099
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,4,0.714286,0.517857,0.160714,0.071429,0.118884
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,5,0.785714,0.392857,0.125000,0.035714,0.103770
0.0,constraint_aware_mpc,aerial_manipulator,gap_or_step_crossing,6,0.642857,0.375000,0.178571,0.053571,0.125086
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,0,0.714286,0.410714,0.232143,0.000000,0.119089
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,1,0.696429,0.410714,0.178571,0.053571,0.115732
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,2,0.750000,0.428571,0.196429,0.035714,0.123046
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,3,0.803571,0.357143,0.125000,0.000000,0.097306
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,4,0.660714,0.321429,0.250000,0.053571,0.136585
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,5,0.767857,0.375000,0.196429,0.000000,0.118441
0.0,constraint_aware_mpc,aerial_manipulator,precision_contact_manipulation,6,0.750000,0.446429,0.178571,0.017857,0.111355
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,0,0.714286,0.410714,0.214286,0.035714,0.127997
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,1,0.678571,0.375000,0.250000,0.017857,0.135662
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,2,0.750000,0.321429,0.196429,0.053571,0.129206
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,3,0.625000,0.464286,0.285714,0.017857,0.138312
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,4,0.732143,0.446429,0.196429,0.017857,0.118579
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,5,0.678571,0.428571,0.178571,0.125000,0.134509
0.0,constraint_aware_mpc,aerial_manipulator,disturbance_recovery,6,0.714286,0.482143,0.160714,0.053571,0.114923
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,0,0.660714,0.482143,0.178571,0.071429,0.121510
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,1,0.750000,0.446429,0.178571,0.035714,0.099956
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,2,0.732143,0.464286,0.160714,0.071429,0.111245
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,3,0.750000,0.410714,0.160714,0.000000,0.094358
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,4,0.714286,0.446429,0.196429,0.017857,0.106091
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,5,0.785714,0.482143,0.142857,0.000000,0.091139
0.0,constraint_aware_mpc,underwater_vehicle,tight_turn_navigation,6,0.696429,0.392857,0.232143,0.017857,0.113031
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,0,0.696429,0.392857,0.178571,0.053571,0.119631
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,1,0.785714,0.410714,0.107143,0.017857,0.091076
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,2,0.821429,0.339286,0.107143,0.035714,0.087540
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,3,0.714286,0.392857,0.232143,0.000000,0.107109
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,4,0.750000,0.321429,0.178571,0.000000,0.105263
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,5,0.750000,0.571429,0.160714,0.017857,0.093149
0.0,constraint_aware_mpc,underwater_vehicle,payload_transport,6,0.714286,0.392857,0.196429,0.000000,0.105452
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,0,0.660714,0.410714,0.250000,0.053571,0.128453
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,1,0.803571,0.285714,0.142857,0.035714,0.096755
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,2,0.678571,0.410714,0.160714,0.035714,0.116262
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,3,0.803571,0.428571,0.125000,0.053571,0.095776
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,4,0.785714,0.428571,0.178571,0.035714,0.104565
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,5,0.732143,0.446429,0.125000,0.017857,0.099665
0.0,constraint_aware_mpc,underwater_vehicle,gap_or_step_crossing,6,0.678571,0.535714,0.214286,0.017857,0.108950
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,0,0.714286,0.410714,0.196429,0.017857,0.121054
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,1,0.803571,0.464286,0.125000,0.017857,0.099080
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,2,0.678571,0.357143,0.214286,0.035714,0.126994
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,3,0.732143,0.500000,0.160714,0.035714,0.111010
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,4,0.714286,0.482143,0.160714,0.000000,0.105008
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,5,0.732143,0.410714,0.178571,0.053571,0.116243
0.0,constraint_aware_mpc,underwater_vehicle,precision_contact_manipulation,6,0.785714,0.428571,0.107143,0.000000,0.092250
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,0,0.767857,0.428571,0.142857,0.017857,0.102345
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,1,0.642857,0.392857,0.214286,0.035714,0.131711
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,2,0.750000,0.303571,0.196429,0.035714,0.119820
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,3,0.696429,0.321429,0.196429,0.053571,0.129667
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,4,0.803571,0.410714,0.125000,0.000000,0.099170
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,5,0.696429,0.339286,0.232143,0.017857,0.131647
0.0,constraint_aware_mpc,underwater_vehicle,disturbance_recovery,6,0.678571,0.285714,0.250000,0.000000,0.131395
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,0,0.732143,0.232143,0.232143,0.017857,0.122282
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,1,0.857143,0.464286,0.107143,0.000000,0.081381
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,2,0.714286,0.339286,0.214286,0.000000,0.115111
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,3,0.750000,0.357143,0.178571,0.017857,0.110011
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,4,0.857143,0.428571,0.107143,0.035714,0.085058
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,5,0.785714,0.214286,0.196429,0.035714,0.114750
0.0,conformal_risk_shield,differential_drive,tight_turn_navigation,6,0.696429,0.339286,0.196429,0.017857,0.118290
0.0,conformal_risk_shield,differential_drive,payload_transport,0,0.678571,0.428571,0.267857,0.017857,0.119599
0.0,conformal_risk_shield,differential_drive,payload_transport,1,0.785714,0.375000,0.160714,0.053571,0.104600
0.0,conformal_risk_shield,differential_drive,payload_transport,2,0.750000,0.303571,0.142857,0.000000,0.096008
0.0,conformal_risk_shield,differential_drive,payload_transport,3,0.767857,0.428571,0.160714,0.017857,0.093685
0.0,conformal_risk_shield,differential_drive,payload_transport,4,0.803571,0.285714,0.142857,0.000000,0.092421
0.0,conformal_risk_shield,differential_drive,payload_transport,5,0.678571,0.392857,0.196429,0.035714,0.111559
0.0,conformal_risk_shield,differential_drive,payload_transport,6,0.750000,0.464286,0.142857,0.017857,0.090654
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,0,0.750000,0.410714,0.125000,0.017857,0.107678
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,1,0.767857,0.464286,0.178571,0.035714,0.111024
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,2,0.839286,0.375000,0.160714,0.017857,0.105683
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,3,0.642857,0.339286,0.285714,0.017857,0.147082
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,4,0.732143,0.250000,0.232143,0.000000,0.130431
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,5,0.625000,0.321429,0.285714,0.000000,0.145677
0.0,conformal_risk_shield,differential_drive,gap_or_step_crossing,6,0.857143,0.285714,0.107143,0.000000,0.090594
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,0,0.821429,0.339286,0.160714,0.000000,0.100703
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,1,0.607143,0.303571,0.285714,0.000000,0.135877
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,2,0.767857,0.482143,0.142857,0.017857,0.095869
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,3,0.821429,0.500000,0.071429,0.035714,0.083654
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,4,0.750000,0.357143,0.196429,0.017857,0.113144
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,5,0.821429,0.303571,0.160714,0.000000,0.100472
0.0,conformal_risk_shield,differential_drive,precision_contact_manipulation,6,0.732143,0.321429,0.232143,0.000000,0.114462
0.0,conformal_risk_shield,differential_drive,disturbance_recovery,0,0.714286,0.375000,0.196429,0.035714,0.118943
0.0,conformal_risk_shield,differential_drive,disturbance_recovery,1,0.696429,0.339286,0.214286,0.000000,0.120530
0.0,conformal_risk_shield,differential_drive,disturbance_recovery,2,0.678571,0.267857,0.250000,0.035714,0.136633
0.0,conformal_risk_shield,differential_drive,disturbance_recovery,3,0.767857,0.464286,0.160714,0.000000,0.098928
